id;spp;countryCode;stateProvince;locality;lon;lat
30591;Acalypha villosa ;BO;Santa Cruz;Reserva EcolÃ³gica El Refugio, al final de la pista sector N del campamento Refugio. Barbecho. Suelos arcillo-arenosos.;-61.03277;-14.75972
30594;Acalypha villosa ;BO;Santa Cruz;Estancia San Miguelito, 200 km al E de la ciudad de Santa Cruz;;
30603;Acalypha villosa ;BO;Santa Cruz;Parcela permanente de estudio de Las Trancas;;
31027;Acalypha villosa ;BO;Santa Cruz;Localidad de Bella Vista, camino entre la escuela y la entrada de el sendero ecologico Cola de Mono.;-64.682778;-18.281944
31178;Acalypha villosa ;PY;ConcepciÃ³n;"Estancia Garay CuÃª, """"""""Mirador"""""""" at top of a steep sandstone bluff with jumbled boulders";;
31518;Acalypha villosa ;VE;TÃ¡chira;Dto. Libertador, disturbed woods c. 12 km SE of Agua Dulce.;-72.133333;7.6
31519;Acalypha villosa ;BO;Santa Cruz;Est. Alta Vista.;-61.916667;-16.083333
31807;Acalypha villosa ;EC;;;-78.1869;-1.4628
31810;Acalypha villosa ;VE;;;-65.9119;7.0758
31812;Acalypha villosa ;VE;;;-65.9119;7.0758
31849;Acalypha villosa ;BO;;;-64.435;-16.7261
31852;Acalypha villosa ;BO;;;-64.435;-16.7261
31862;Acalypha villosa ;VE;;;-65.9119;7.0758
31863;Acalypha villosa ;PE;;;-74.14;-9.1839
31868;Acalypha villosa ;VE;;;-65.9119;7.0758
31870;Acalypha villosa ;BO;Santa Cruz;;-61.5;-17.5
31902;Acalypha villosa ;VE;;;-65.9119;7.0758
31926;Acalypha villosa ;VE;;;-65.9119;7.0758
31955;Acalypha villosa ;CO;Antioquia;;-75.5;7
31957;Acalypha villosa ;VE;;;-65.9119;7.0758
31963;Acalypha villosa ;VE;;;-65.9119;7.0758
31967;Acalypha villosa ;VE;;;-65.9119;7.0758
31969;Acalypha villosa ;VE;;;-65.9119;7.0758
31982;Acalypha villosa ;BO;;;-64.435;-16.7261
32011;Acalypha villosa ;VE;;;-65.9119;7.0758
32026;Acalypha villosa ;CO;CaquetÃ¡;;-74;1
32031;Acalypha villosa ;VE;;;-65.9119;7.0758
32038;Acalypha villosa ;EC;;;-78.1869;-1.4628
32051;Acalypha villosa ;BR;;;-52.8731;-10.8339
32060;Acalypha villosa ;EC;;;-78.1869;-1.4628
32064;Acalypha villosa ;EC;Esmeraldas;;-79.5;0.6667
32067;Acalypha villosa ;CO;Antioquia;;-75.5;7
32069;Acalypha villosa ;VE;;;-65.9119;7.0758
32073;Acalypha villosa ;CO;Antioquia;;-75.5;7
32094;Acalypha villosa ;CO;Antioquia;;-75.5;7
32102;Acalypha villosa ;VE;;;-65.9119;7.0758
32131;Acalypha villosa ;PE;;;-74.14;-9.1839
32148;Acalypha villosa ;BR;RondÃ´nia;;-63;-11
32149;Acalypha villosa ;VE;;;-65.9119;7.0758
32209;Acalypha villosa ;CO;BolÃ­var;;-74.3333;9
32215;Acalypha villosa ;CO;CaquetÃ¡;;-74;1
32221;Acalypha villosa ;EC;;;-78.1869;-1.4628
32224;Acalypha villosa ;VE;;;-65.9119;7.0758
32245;Acalypha villosa ;PE;;;-74.14;-9.1839
32254;Acalypha villosa ;BO;La Paz;;-68;-15.5
32270;Acalypha villosa ;VE;;;-65.9119;7.0758
32271;Acalypha villosa ;VE;;;-65.9119;7.0758
32272;Acalypha villosa ;VE;;;-65.9119;7.0758
32282;Acalypha villosa ;BR;;;-52.8731;-10.8339
32283;Acalypha villosa ;VE;;;-65.9119;7.0758
32284;Acalypha villosa ;BO;;;-64.435;-16.7261
32287;Acalypha villosa ;PE;;;-74.14;-9.1839
32292;Acalypha villosa ;VE;;;-65.9119;7.0758
32308;Acalypha villosa ;VE;;;-65.9119;7.0758
32313;Acalypha villosa ;VE;;;-65.9119;7.0758
32373;Acalypha villosa ;VE;;;-65.9119;7.0758
32374;Acalypha villosa ;PE;;;-74.14;-9.1839
32394;Acalypha villosa ;VE;;;-65.9119;7.0758
32410;Acalypha villosa ;CO;BolÃ­var;;-74.3333;9
32412;Acalypha villosa ;VE;;;-65.9119;7.0758
32417;Acalypha villosa ;BR;;;-52.8731;-10.8339
32423;Acalypha villosa ;VE;;;-65.9119;7.0758
35120;Acalypha villosa ;BR;Mato Grosso;;-54.1;-16.783333
37540;Acalypha villosa ;BR;CearÃ¡;Mata Serrana. Mata em estado de conservaÃ§Ã£o bastante perturbado e presenÃ§a de alguns representantes da Caatinga. UTM: 535.475 e 9.573.586.;-38.813816;-4.009041
38014;Acalypha villosa ;BR;CearÃ¡;SÃ­tio Arvoredo;-38.931806;-4.218056
40932;Acalypha villosa ;BR;Minas Gerais;;-47.156667;-19.226944
40947;Acalypha villosa ;BR;Minas Gerais;;-42.421111;-19.545556
46826;Acalypha villosa ;BR;Mato Grosso;45 km SE of Pontes e Lacerda  to Caceres BR174., 45 km SE of Pontes e Lacerda on road to CÃ¡ceres (BR-174).;-59.03;-15.466667
47087;Acalypha villosa ;BR;RondÃ´nia;Ca. 5 Km. NW of Costa Marques.;-64.23;-12.416667
47264;Acalypha villosa ;BR;Mato Grosso;BR174 45 km S da cidade Pontes e Lacerda., BR-174, a 45 km S da Cidade de Pontes e Lacerda.;-60;-15.266667
47423;Acalypha villosa ;CO;Antioquia;Hacienda San Juan de Rodas desembocadura del rÃ­o Ituango al Cauca;-75.6914;7.139829
47428;Acalypha villosa ;CO;Meta;Sabanas del YarÃ­, vereda El Recreo;-74.21667;2.023004
47430;Acalypha villosa ;CO;Antioquia;Km 24 of road Bolombolo - AnzÃ¡, 24 km before AnzÃ¡;-75.866667;6.15
47437;Acalypha villosa ;CO;Antioquia;Along road SantafÃ© de Antioquia - AnzÃ¡, km 9 from crossing of rÃ­o Tonusco on way to AnzÃ¡ along W bank of rÃ­o Cauca;-75.85;6.466667
47438;Acalypha villosa ;CO;Antioquia;Along road SantafÃ© de Antioquia - AnzÃ¡, km 9 from crossing of rÃ­o Tonusco on way to AnzÃ¡ along W bank of rÃ­o Cauca;-75.85;6.466667
47439;Acalypha villosa ;CO;Antioquia;Along road SantafÃ© de Antioquia - AnzÃ¡, km 9 from crossing of rÃ­o Tonusco on way to AnzÃ¡ along W bank of rÃ­o Cauca;-75.85;6.466667
47446;Acalypha villosa ;CO;Antioquia;;-75.774408;5.954695
47447;Acalypha villosa ;CO;Antioquia;Carretera San JerÃ³nimo - SopetrÃ¡n;-75.755492;6.465564
47456;Acalypha villosa ;CO;Antioquia;Vereda Los Naranjos, vÃ­a Ituango;-75.651058;7.011031
47460;Acalypha villosa ;CO;Antioquia;Orilla de la quebrada Juan GarcÃ­a;-75.833138;6.648312
47465;Acalypha villosa ;CO;Antioquia;Hacienda San Juan de Rodas desembocadura del rÃ­o Ituango al Cauca;-75.6914;7.139829
47466;Acalypha villosa ;CO;Meta;Parque Nacional Natural Tinigua, rÃ­o Duda, serranÃ­a Chamusa, Centro de Investigaciones EcolÃ³gicas La Macarena;-74.16181;2.73482
47471;Acalypha villosa ;CO;Antioquia;Carretera SantafÃ© de Antioquia - Manglar;-75.916667;6.583333
47474;Acalypha villosa ;CO;Cundinamarca;Vereda Caicedo, finca Bosque Dormido;-74.36174;4.625255
47477;Acalypha villosa ;CO;Antioquia;Carretera SantafÃ© de Antioquia - Manglar;-75.916667;6.583333
47481;Acalypha villosa ;CO;Antioquia;Carretera al mar;-75.717813;6.453335
47484;Acalypha villosa ;CO;Antioquia;;-75.901473;6.532383
47485;Acalypha villosa ;CO;ChocÃ³;Above rio Dubasa, 1 km upstream of Catru;-77.04628;5.33373
47486;Acalypha villosa ;CO;ChocÃ³;Above rio Dubasa, 1 km upstream of Catru;-77.04628;5.33373
47633;Acalypha villosa ;CO;Meta;PNN Tinigua, rÃ­o Duda, sierra Chamusa, centro de investigaciones ecolÃ³gicas La Macarena;-74.16;2.68
47800;Acalypha villosa ;EC;Esmeraldas;RÃ­o Cayapa. Zapallo Grande. 1 km. upriver the village a trail on the left bank was followed into the forest. The trail rise steeply. Disturbed and primary forest.;-78.916;0.8
47801;Acalypha villosa ;EC;Esmeraldas;RÃ­o Cayapa. Zapallo Grande. Farmland close to the village.;-78.9;0.8
47802;Acalypha villosa ;EC;Esmeraldas;RÃ­o Cayapa, Zapallo Grande. RÃ­o Zapallo Grande (tributary of RÃ­o Cayapa) was followed 500 m. upriver. From  the left bank a trail led into the forest. Through disturbed areas finally primary upland forest was reached on a ridge.;-78.9;0.8
47803;Acalypha villosa ;EC;Pichincha;Km. 37 on the road from Santa Domingo to Quevedo. Forest remnants on about 10 ha. left. Dominated by tall Ceiba, palms and Cecropia.;-79.416;-0.533
47804;Acalypha villosa ;EC;Pichincha;Km. 37 on the road from Santa Domingo to Quevedo. Forest remnants on about 10 ha. left. Dominated by tall Ceiba, palms and Cecropia.;-79.416;-0.533
47805;Acalypha villosa ;EC;Esmeraldas;RÃ­o Santiago at ConcepciÃ³n. Riverside forest.;-78.816;1.05
47806;Acalypha villosa ;EC;Esmeraldas;RÃ­o Cayapas, Cooperativa la Concordia, half an hour upstream from BorbÃ³n. Rain forest.;-79;1.05
47807;Acalypha villosa ;EC;Esmeraldas;Esmeraldas - Colonel C. Concha road, c. 7 km S of Tabiazo. Secondary evergreen tropical forest.;-79.683;0.75
47808;Acalypha villosa ;EC;Esmeraldas;Zapallo Grande, a mixed Afro-latin and Cayapa Amerindian community along  RÃ­o Cayapa. Secondary vegetation and disturbed rain forests close to village.;-78.9;0.8
9;Myrcia splendens ;BR;Santa Catarina;Coqueiral;-49.049722;-27.54
74;Myrcia splendens ;BR;Rio de Janeiro;Conglomerado 78-3-4-21;-44.55;-22.41
115;Myrcia splendens ;BR;Santa Catarina;BalneÃ¡rio RincÃ£o;-49.218056;-28.805
200;Myrcia splendens ;CO;Santander;Vereda Agua Bonita, Reserva Cabildo Verde;-73.513472;7.33625
202;Myrcia splendens ;BR;Mato Grosso;Ãrea de influÃªncia do projeto de ferrovia EF-170 (MT/PA) - FerrogrÃ£o;-56.308533;-13.048361
212;Myrcia splendens ;BR;Mato Grosso;Ãrea de influÃªncia do projeto de ferrovia EF-170 (MT/PA) - FerrogrÃ£o;-56.308533;-13.048361
244;Myrcia splendens ;BR;Minas Gerais;Bento Rodrigues, Afluente do CÃ³rrego SantarÃ©m, Margem Esquerda;-43.415111;-20.233528
246;Myrcia splendens ;BR;Minas Gerais;Barragem de SantarÃ©m, Margem Direita;-43.446528;-20.23325
247;Myrcia splendens ;BR;Minas Gerais;Barragem de SantarÃ©m, Margem Direita;-43.446528;-20.23325
248;Myrcia splendens ;BR;Minas Gerais;Barragem de SantarÃ©m, Margem Direita;-43.446528;-20.23325
260;Myrcia splendens ;BR;Minas Gerais;Rio Gualaxo do Norte, Margem Direita;-43.376778;-20.251083
276;Myrcia splendens ;BR;Minas Gerais;Rio Gualaxo do Norte, Margem Direita;-43.376778;-20.251083
279;Myrcia splendens ;BR;Minas Gerais;Rio Gualaxo do Norte, Margem Direita;-43.376778;-20.251083
315;Myrcia splendens ;BR;Minas Gerais;Rio Doce, Margem Esquerda;-42.522806;-19.552111
338;Myrcia splendens ;BR;Minas Gerais;Rio Doce, Margem Esquerda;-42.522806;-19.552111
351;Myrcia splendens ;BR;Minas Gerais;Rio Doce, Margem Esquerda;-42.48;-19.750833
359;Myrcia splendens ;BR;Minas Gerais;Rio do Carmo, Margem Direita;-42.947611;-20.277333
366;Myrcia splendens ;BR;Minas Gerais;Rio Gualaxo do Norte, Margem Esquerda;-43.296861;-20.269111
368;Myrcia splendens ;BR;Minas Gerais;Rio Gualaxo do Norte, Margem Esquerda;-43.296861;-20.269111
369;Myrcia splendens ;BR;Minas Gerais;Rio Gualaxo do Norte, Margem Direita;-43.308889;-20.271056
404;Myrcia splendens ;BR;Pernambuco;Serra do SabÃ¡, nos arredores das torres de transmissÃ£o;-37.718222;-8.010306
405;Myrcia splendens ;BR;Rio Grande do Norte;Serra de Martins, mata estacional a direira da rodovia RN 117, ca. de 400 m antes da sede sede municipal (sentido Serrinha dos Pintos-Martins), no caminho para a localidade PoÃ§Ã£o;-37.919431;-6.095653
409;Myrcia splendens ;SR;Brokopondo;van Blommsteijn Lake, Island North-East.;-54.987167;4.932333
410;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Grancreek, south.;-55.0835;4.479
411;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Island east.;-54.967333;4.774167
412;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Grancreek, South.;-55.104167;4.492333
413;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Island North-East.;-54.982667;4.920833
414;Myrcia splendens ;SR;Brokopondo;van Blommsteijn Lake, Island North-East.;-54.987167;4.932333
415;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Island North-West.;-55.119833;4.804667
416;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Grancreek, south.;-55.084667;4.478833
417;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Island North-East.;-54.979;4.920167
418;Myrcia splendens ;SR;Brokopondo;van Blommesteijn Lake, Grancreek, south.;-55.084667;4.478833
463;Myrcia splendens ;CO;Guaviare;Vereda La Pizarra,;-72.681511;2.437172
554;Myrcia splendens ;CO;Norte de Santander;Vereda Matajira, Granja Villa Marina, mÃ¡rgenes de la quebrada La Tigra;-72.632222;7.536111
585;Myrcia splendens ;BR;GoiÃ¡s;Fazenda do Sr. Nilmar, RegiÃ£o da Chapada dos Veadeiros - Em frente Ã  Fazenda Pequizeiro;-47.873889;-14.205278
589;Myrcia splendens ;BR;GoiÃ¡s;Fazenda OrÃ©ades, RegiÃ£o da Chapada dos Veadeiros - NÃ¡iades;-47.918611;-14.2175
594;Myrcia splendens ;BR;Tocantins;Ãrea da Cachoeira do Rio do Prata, prÃ³ximo ao PARNA Nascentes do ParnaÃ­ba. Rio do Prata;-46.476111;-10.205833
595;Myrcia splendens ;BR;Bahia;Fazendas TrijunÃ§Ã£o;;
599;Myrcia splendens ;BR;GoiÃ¡s;PrÃ³ximo ao CalcÃ¡rio Terra Branca. Solo: argilo/pedregoso;-48.845278;-15.504806
600;Myrcia splendens ;BR;Tocantins;Lado direito da estrada Mateiros para DianÃ³polis, prÃ³ximo Ã  entrada do atalho para a Pousada GalhÃ£o;-46.403611;-10.561944
601;Myrcia splendens ;BR;GoiÃ¡s;Estrada para MinaÃ§Ãº. PrÃ³ximo Ã  Vila Borba;-48.7925;-13.901389
624;Myrcia splendens ;BR;AmapÃ¡;Parque Nacional Montanhas do Tumucumaque;-52.370833;1.187222
648;Myrcia splendens ;BR;SÃ£o Paulo;Parque Estadual da Ilha do Cardoso;-47.920833;-25.074444
649;Myrcia splendens ;BR;Minas Gerais;Mina FazendÃ£o;-43.415556;-20.159167
662;Myrcia splendens ;BR;Mato Grosso;Comodoro;-60.668611;-12.844444
668;Myrcia splendens ;BR;Minas Gerais;Mina CapitÃ£o do Mato;-43.960556;-20.09
691;Myrcia splendens ;BR;Mato Grosso do Sul;Corumba. Serra do Amolar, Estrada do Taquaral.;-57.48;-18.03
714;Myrcia splendens ;BR;Minas Gerais;;-43.398611;-19.523056
715;Myrcia splendens ;BR;Minas Gerais;;-43.291667;-19.371944
717;Myrcia splendens ;BR;Minas Gerais;;-43.381389;-19.087222
718;Myrcia splendens ;BR;Minas Gerais;;-43.378889;-19.048611
721;Myrcia splendens ;BR;Minas Gerais;;-43.314444;-19.670278
785;Myrcia splendens ;BR;Es;;-39.965278;-19.209444
853;Myrcia splendens ;BR;Minas Gerais;Parque da Serra do Curral, Trilha ecolÃ³gica na crista da Serra;-43.916389;-19.963889
891;Myrcia splendens ;BR;Bahia;;-45.510556;-11.120833
893;Myrcia splendens ;BR;GoiÃ¡s;;-49.291944;-14.198333
902;Myrcia splendens ;EC;Napo;Pozo Petrolero Shiripuno 1. La vegetaciÃ³n de alrededores del pozo es secundaria, representaada por Cecropia, Ochroma pyramidale, Vismia baccifera, Inga, Jacaranda copaia, Acalipha, Sapium.;-77.166667;-1.166667
904;Myrcia splendens ;EC;Napo;RÃ­o Cuyabeno, Puerto Bolivar, Comunidad Siona;-76.166667;-0.066667
905;Myrcia splendens ;EC;Pastaza;Puyo 15 Km N, along side road to the E. Disturbed premontane humid forest.;-77.833333;-1.25
909;Myrcia splendens ;BR;Sergipe;mata do Rio Poxim prÃ³ximo ao Campus UFS;-37.206389;-11.014722
1017;Myrcia splendens ;BR;CearÃ¡;Campus do Itaperi da Universidade Estadual do CearÃ¡;-38.557333;-3.799806
1049;Myrcia splendens ;VE;Barinas;77 km from Barinas along road to San ChristÃ³bal.;-70.8;8.25
1103;Myrcia splendens ;BR;;Central Brazilian Plateau. State of Matto Grosso. Near base camp.;-51.766667;-12.816667
1111;Myrcia splendens ;BR;Amazonas;;-59.966667;-2.883333
1112;Myrcia splendens ;BR;Bahia;Bahia. Mun. AbaÃra: Mata do Barbado.;-41.9;-13.283333
1113;Myrcia splendens ;BR;;Plants of Brazilian Amazonia. State of Mato Grosso. Rio Aripuana, bay near Igarapezinho.;-59.35;-10.2
1122;Myrcia splendens ;GY;;Marudi Mts.;-59.166667;2.25
1126;Myrcia splendens ;VE;;Estado Zulia: Distrito Mara: northwestern wooded slopes of Cerro Negro, between Hacienda Santa Clara and Hacienda Tonchal 5.5 km southwest of Rancho 505, south of Rio Guasare.;-72.45;10.916667
1127;Myrcia splendens ;BR;Bahia;;-41.833333;-13.583333
1128;Myrcia splendens ;BR;;Central Brazilian Plateau. State of Mato Grosso. Base Camp. Cerrado.;-51.766667;-12.816667
1130;Myrcia splendens ;VE;;Terr. Federal Amazonas: Departamento Rio Negro: piedra ignea, Cerro Aratitiyope, 70 km al SSW de Ocamo, con riachuelos afluente al Rio Manipitare.;-65.566667;2.166667
1131;Myrcia splendens ;BR;;Amazonas: between Rio Ararira and Rio Preto. Igapo.;-63.833333;-0.375
1140;Myrcia splendens ;GY;Upper Demerara - Berbice;c. 27 km from Ituni along Ituni - Kwakwani road.;-58.116667;5.366667
1166;Myrcia splendens ;BR;;Base Camp, Central Brazilian Plateau, State of Mato Grosso. Expedition Base Camp.;-51.766667;-12.816667
1167;Myrcia splendens ;VE;;Territorio Federal Amazonas: Bosque a lo largo del Rio Ocamo cerca de su confluencia con el Rio Orinoco, vecindades de la Mision de Santa Maria de los Guaicas. Alto Orinoco.;-65.2;2.75
1168;Myrcia splendens ;VE;Barinas;77 km from Barinas along road to San ChristÃ³bal.;-70.8;8.25
1185;Myrcia splendens ;BR;;Brazilian Amazonia, Estado do Amazonas, Vicinity of Manaus, Taruma Grande. 2 km N. from the juction of Rio Negro and Igarape Taruma.;-60.133333;-3.033333
1186;Myrcia splendens ;BR;;Plants of Brazilian Amazonia. Estado do Amazonas. Vicinity of Manaus. Taruma Grande. 1km N. of the junction of Rio Negro and Igarape Taruma.;-60.133333;-3.033333
1217;Myrcia splendens ;GY;;Marudi Mts.;-59.166667;2.25
1236;Myrcia splendens ;VE;Barinas;77 km from Barinas along road to San ChristÃ³bal.;-70.8;8.25
1277;Myrcia splendens ;BR;Bahia;Bahia. Mun. AbaÃra: Arredores de CatolÃšs.;-41.85;-13.283333
1278;Myrcia splendens ;BR;;Central Brazilian Plateau. State of Mato Grosso. Azedinho 18 km S along road from Base Camp. Cerrado.;-51.766667;-12.816667
1280;Myrcia splendens ;GY;Potaro-Siparuni;Kaieteur National Park.;-59.483333;5.166667
1281;Myrcia splendens ;BR;;Amazonas: left bank of Rio Negro, between mouth of Rio Caures and Barcelos. Igapo.;-62.608333;-1.183333
1283;Myrcia splendens ;SR;Marowijne Distr.;Plateau C, lateritic rocky soil.;-54.616667;4.816667
1284;Myrcia splendens ;BR;;Brazilian Amazonia, Territory of Roraima,Serra dos Surucucus, Margin of Posto Surucucu Missin airstrip.;-63.575;2.741667
1288;Myrcia splendens ;CO;;Colombia, CaquetÃ¡, Araracuara. Sur;;
1298;Myrcia splendens ;GY;Upper Demerara - Berbice;c. 24 km from Ituni along Ituni - Kwakwani road, 5-8 km along track to farm.;-58.116667;5.366667
1310;Myrcia splendens ;GY;Upper Demerara - Berbice;16-22 km from Ituni along Ituni - Kwakwani road.;-58.166667;5.416667
1377;Myrcia splendens ;BR;;Central Brazilian Plateau, State of Mato Grosso, Expedition Base Camp, 18 km along the SuiÃ¡ Missu road which leaves the main road c. 20 km north of base camp.;-51.766667;-12.816667
1378;Myrcia splendens ;VE;;Estadao Trujillo;;
1384;Myrcia splendens ;BR;;Plants of Brazilian Amazonia. Estado do Amazonas. Vicinity of Manaus. Taruma Grande. 1km N. of the junction of Rio Negro and Igarape Taruma.;-60.133333;-3.033333
1385;Myrcia splendens ;VE;;Territorio Amazonas, Puerto Ayacucho.;-67.633333;5.733333
1386;Myrcia splendens ;VE;BolÃ­var;;-61.016667;5.016667
1398;Myrcia splendens ;GY;Potaro-Siparuni;Kaieteur National Park. N of Menzie's Landing.;-59.483333;5.183333
1408;Myrcia splendens ;BR;Amazonas;;-59.966667;-2.883333
1409;Myrcia splendens ;BR;;Central Brazilian Plateau, State of Mato Grosso, Expedition Base Camp, Small lake near West shore of Rio Suia Missu c. 20 km N. of the ferry and c. 50 km N.N.W. of base camp.;-51.766667;-12.816667
1410;Myrcia splendens ;VE;;ZULTA: Distrito Perija: ca. 13 airline km NE of the intersection of the Maracaibo-La Fria Hwy. (Hwy. 6) and the Rio Aricuaisa (near the intersection of LAGOVEN picas 80-2 and 19).;-72.483333;9.433333
1433;Myrcia splendens ;GF;;Plants of French Guiana. Nourages Field Station and vicinity. Crique Cascade. Low forest on granitic rock. By original helicopter pad, ca. 1.2 km S of Camp Inselberg.;-52.679567;4.08815
1444;Myrcia splendens ;CO;;Colombia, CaquetÃ¡, Araracuara, bosque secundario terrazas bajas.;-72.383333;-0.616667
1468;Myrcia splendens ;GF;;Plants of French Guiana. Saul. Vicinity of Eaux Claires Sentier Botanique, on slope to plateau.;-53.2;3.616667
1496;Myrcia splendens ;VE;Barinas;77 km from Barinas along road to San ChristÃ³bal.;-70.8;8.25
1554;Myrcia splendens ;VE;Barinas;77 km from Barinas along road to San ChristÃ³bal.;-70.8;8.25
